timestep,IDNKA-hydro-unspecified-ext-2030,IDNKA-photovoltaic-unspecified-ext-2030,IDNKA-wind-offshore-unspecified-ext-2030,IDNKA-wind-onshore-ext-2030,MYSPE-hydro-unspecified-ext-2030,MYSPE-photovoltaic-unspecified-ext-2030,MYSPE-wind-offshore-unspecified-ext-2030,MYSPE-wind-onshore-ext-2030,MYSSH-hydro-unspecified-ext-2030,MYSSH-photovoltaic-unspecified-ext-2030,MYSSH-wind-offshore-unspecified-ext-2030,MYSSH-wind-onshore-ext-2030,MYSSK-hydro-unspecified-ext-2030,MYSSK-photovoltaic-unspecified-ext-2030,MYSSK-wind-offshore-unspecified-ext-2030,MYSSK-wind-onshore-ext-2030,SGPXX-hydro-unspecified-ext-2030,SGPXX-photovoltaic-unspecified-ext-2030,SGPXX-solar-batam-ext-2030,SGPXX-wind-offshore-unspecified-ext-2030,SGPXX-wind-onshore-ext-2030,THACE-hydro-unspecified-ext-2030,THACE-photovoltaic-unspecified-ext-2030,THACE-wind-offshore-unspecified-ext-2030,THACE-wind-onshore-ext-2030,THANO-hydro-unspecified-ext-2030,THANO-photovoltaic-unspecified-ext-2030,THANO-wind-offshore-unspecified-ext-2030,THANO-wind-onshore-ext-2030,THASO-hydro-unspecified-ext-2030,THASO-photovoltaic-unspecified-ext-2030,THASO-wind-offshore-unspecified-ext-2030,THASO-wind-onshore-ext-2030
29/11/2030 14:00,0.844,0,0.234,0.16,0.214,0,0.088,0.04,0.995,0,0.028,0.01,0.995,0,0.464,0.23,0.995,0,0.042,0.038,0.023,0.065,0,0.014,0.01,0.109,0,0,0.07,0.42,0,0.256,0.13
29/11/2030 15:00,0.844,0,0.35,0.23,0.181,0,0.148,0.07,0.995,0,0.06,0.03,0.995,0,0.274,0.14,0.995,0,0.561,0.066,0.034,0.065,0,0.022,0.01,0.109,0,0,0.05,0.42,0,0.24,0.12
29/11/2030 16:00,0.844,0,0.437,0.29,0.147,0,0.202,0.1,0.995,0,0.082,0.04,0.995,0,0.022,0.01,0.995,0,0.935,0.09,0.057,0.065,0,0.04,0.02,0.109,0,0,0.03,0.42,0,0.21,0.11
29/11/2030 17:00,0.844,0,0.448,0.3,0.092,0,0.236,0.12,0.995,0,0.08,0.04,0.995,0,0,0,0.995,0,0.97,0.11,0.069,0.065,0,0.074,0.04,0.109,0,0,0.03,0.42,0,0.19,0.1
29/11/2030 18:00,0.844,0,0.437,0.29,0.087,0,0.246,0.12,0.995,0,0.094,0.05,0.995,0,0.198,0.1,0.995,0,0.97,0.122,0.069,0.065,0,0.116,0.06,0.109,0,0,0.03,0.42,0,0.16,0.08
29/11/2030 19:00,0.844,0,0.406,0.27,0.097,0,0.242,0.12,0.995,0,0.078,0.04,0.995,0,0.386,0.19,0.995,0,0.408,0.118,0.069,0.065,0,0.152,0.08,0.109,0,0,0.01,0.42,0,0.136,0.07
29/11/2030 20:00,0.844,0,0.429,0.29,0.098,0,0.228,0.11,0.995,0,0.05,0.03,0.995,0,0.352,0.18,0.995,0,0.21,0.106,0.057,0.065,0,0.172,0.09,0.109,0,0,0.01,0.42,0,0.122,0.06
29/11/2030 21:00,0.844,0,0.375,0.25,0.12,0,0.206,0.1,0.995,0,0.058,0.03,0.995,0,0.374,0.19,0.995,0,0.227,0.096,0.057,0.065,0,0.166,0.08,0.109,0,0,0.01,0.42,0,0.124,0.06
29/11/2030 22:00,0.844,0,0.293,0.2,0.118,0,0.17,0.09,0.995,0,0.084,0.04,0.995,0,0.386,0.19,0.995,0,0.97,0.086,0.046,0.065,0,0.152,0.08,0.109,0,0,0.02,0.42,0,0.136,0.07
29/11/2030 23:00,0.844,0.1,0.113,0.08,0.093,0.005,0.144,0.07,0.995,0.1,0.05,0.03,0.995,0,0.344,0.17,0.995,0,0.825,0.082,0.046,0.065,0,0.144,0.07,0.109,0,0,0.03,0.42,0,0.164,0.08
30/11/2030 00:00,0.844,0.3,0.11,0.07,0.102,0.099,0.076,0.04,0.995,0.3,0,0,0.995,0.117,0.106,0.05,0.995,0.113,0.97,0.066,0.034,0.065,0.1,0.094,0.05,0.109,0.1,0,0.03,0.42,0.1,0.168,0.08
30/11/2030 01:00,0.844,0.4,0.265,0.18,0.421,0.226,0.068,0.03,0.995,0.4,0,0,0.995,0.352,0.026,0.01,0.995,0.226,0.97,0.07,0.046,0.065,0.2,0.04,0.02,0.109,0.3,0,0.04,0.42,0.2,0.178,0.09
30/11/2030 02:00,0.844,0.5,0.344,0.23,0.478,0.338,0.07,0.04,0.995,0.5,0,0,0.995,0.587,0.06,0.03,0.995,0.34,0.97,0.09,0.057,0.065,0.3,0.026,0.01,0.109,0.4,0,0.06,0.42,0.3,0.192,0.1
30/11/2030 03:00,0.844,0.6,0.384,0.26,0.451,0.509,0.058,0.03,0.995,0.6,0.002,0,0.995,0.705,0.05,0.03,0.995,0.453,0.97,0.09,0.057,0.065,0.3,0.014,0.01,0.109,0.5,0,0.06,0.42,0.4,0.202,0.1
30/11/2030 04:00,0.844,0.6,0.5,0.34,0.159,0.543,0.044,0.02,0.995,0.6,0.004,0,0.995,0.587,0.02,0.01,0.995,0.566,0.97,0.078,0.046,0.065,0.4,0.008,0,0.109,0.5,0,0.05,0.42,0.4,0.224,0.11
30/11/2030 05:00,0.844,0.5,0.5,0.42,0.295,0.518,0.054,0.03,0.995,0.5,0.008,0,0.995,0.587,0.01,0.01,0.995,0.453,0.97,0.072,0.046,0.065,0.4,0.004,0,0.109,0.5,0,0.04,0.42,0.4,0.24,0.12
30/11/2030 06:00,0.844,0.5,0.5,0.34,0.493,0.499,0.062,0.03,0.995,0.4,0.02,0.01,0.995,0.47,0.004,0,0.995,0.453,0.97,0.064,0.034,0.065,0.4,0.002,0,0.109,0.4,0,0.02,0.42,0.4,0.238,0.12
30/11/2030 07:00,0.844,0.3,0.206,0.14,0.521,0.464,0.046,0.02,0.995,0.3,0.026,0.01,0.995,0.352,0,0,0.995,0.34,0.97,0.05,0.034,0.065,0.3,0,0,0.109,0.4,0,0.01,0.42,0.3,0.224,0.11
30/11/2030 08:00,0.844,0.2,0.071,0.05,0.543,0.358,0.042,0.02,0.995,0.1,0.022,0.01,0.995,0.235,0,0,0.995,0.226,0.97,0.03,0.023,0.065,0.2,0,0,0.109,0.2,0,0.01,0.42,0.2,0.198,0.1
30/11/2030 09:00,0.844,0.1,0.104,0.07,0.502,0.186,0.086,0.04,0.995,0,0.048,0.02,0.995,0.117,0,0,0.995,0.113,0.97,0.03,0.023,0.065,0.1,0.002,0,0.109,0.1,0,0.02,0.42,0.1,0.186,0.09
30/11/2030 10:00,0.844,0,0.18,0.12,0.52,0.026,0.116,0.06,0.995,0,0.202,0.1,0.995,0,0.006,0,0.995,0,0.97,0.062,0.034,0.065,0,0.01,0.01,0.109,0,0,0.03,0.42,0,0.178,0.09
30/11/2030 11:00,0.844,0,0.254,0.17,0.7,0,0.168,0.08,0.995,0,0.314,0.16,0.995,0,0.018,0.01,0.995,0,0.97,0.102,0.057,0.065,0,0.042,0.02,0.109,0,0,0.04,0.42,0,0.204,0.1
30/11/2030 12:00,0.844,0,0.457,0.3,0.72,0,0.186,0.09,0.995,0,0.402,0.2,0.995,0,0.032,0.02,0.995,0,0.97,0.122,0.069,0.065,0,0.09,0.05,0.109,0,0,0.07,0.42,0,0.244,0.12
30/11/2030 13:00,0.844,0,0.468,0.31,0.656,0,0.178,0.09,0.995,0,0.396,0.2,0.995,0,0.066,0.03,0.995,0,0.97,0.134,0.08,0.065,0,0.118,0.06,0.109,0,0,0.1,0.42,0,0.234,0.12
30/11/2030 14:00,0.844,0,0.409,0.27,0.628,0,0.164,0.08,0.995,0,0.392,0.2,0.995,0,0.138,0.07,0.995,0,0.97,0.136,0.08,0.065,0,0.124,0.06,0.109,0,0,0.15,0.42,0,0.2,0.1
30/11/2030 15:00,0.844,0,0.406,0.27,0.601,0,0.138,0.07,0.995,0,0.3,0.15,0.995,0,0.414,0.21,0.995,0,0.97,0.13,0.08,0.065,0,0.116,0.06,0.109,0,0,0.2,0.42,0,0.18,0.09
30/11/2030 16:00,0.844,0,0.429,0.29,0.468,0,0.108,0.05,0.995,0,0.216,0.11,0.995,0,0.624,0.31,0.995,0,0.97,0.122,0.069,0.065,0,0.11,0.06,0.109,0,0,0.22,0.42,0,0.164,0.08
30/11/2030 17:00,0.844,0,0.417,0.28,0.358,0,0.086,0.04,0.995,0,0.126,0.06,0.995,0,0.564,0.28,0.995,0,0.97,0.118,0.069,0.065,0,0.106,0.05,0.109,0,0,0.26,0.42,0,0.148,0.07
30/11/2030 18:00,0.844,0,0.398,0.27,0.261,0,0.062,0.03,0.995,0,0.042,0.02,0.995,0,0.514,0.26,0.995,0,0.378,0.102,0.057,0.065,0,0.114,0.06,0.109,0,0,0.27,0.42,0,0.134,0.07
30/11/2030 19:00,0.844,0,0.5,0.4,0.182,0,0.048,0.02,0.995,0,0.026,0.01,0.995,0,0.314,0.16,0.995,0,0.107,0.084,0.046,0.065,0,0.132,0.07,0.109,0,0,0.24,0.42,0,0.136,0.07
30/11/2030 20:00,0.844,0,0.5,0.52,0.144,0,0.036,0.02,0.995,0,0.092,0.05,0.995,0,0.076,0.04,0.995,0,0,0.07,0.046,0.065,0,0.158,0.08,0.109,0,0,0.19,0.42,0,0.138,0.07
30/11/2030 21:00,0.844,0,0.5,0.43,0.17,0,0.088,0.04,0.995,0,0.224,0.11,0.995,0,0.004,0,0.995,0,0.094,0.054,0.034,0.065,0,0.174,0.09,0.109,0,0,0.18,0.42,0,0.124,0.06
30/11/2030 22:00,0.844,0,0.5,0.38,0.181,0,0.186,0.09,0.995,0,0.224,0.11,0.995,0,0.002,0,0.995,0,0.076,0.04,0.023,0.065,0,0.182,0.09,0.109,0,0,0.2,0.42,0,0.11,0.06
30/11/2030 23:00,0.844,0.1,0.333,0.22,0.137,0.003,0.266,0.13,0.995,0.1,0.06,0.03,0.995,0,0.016,0.01,0.995,0,0.705,0.046,0.023,0.065,0,0.188,0.09,0.109,0,0,0.2,0.42,0,0.084,0.04
01/12/2030 00:00,1,0.3,0.288,0.19,0.153,0.089,0.094,0.05,0.995,0.3,0,0,0.995,0.117,0.004,0,0.995,0.113,0.97,0.05,0.034,0.042,0,0.142,0.07,0.05,0.1,0,0.16,0.42,0,0.066,0.03
01/12/2030 01:00,1,0.4,0.5,0.35,0.257,0.218,0.068,0.03,0.995,0.4,0.02,0.01,0.995,0.235,0.008,0,0.995,0.226,0.97,0.078,0.046,0.042,0.1,0.072,0.04,0.05,0.2,0,0.19,0.42,0.1,0.046,0.02
01/12/2030 02:00,1,0.6,0.5,0.45,0.349,0.32,0.104,0.05,0.995,0.5,0.088,0.04,0.995,0.235,0.036,0.02,0.995,0.34,0.97,0.118,0.069,0.042,0.2,0.064,0.03,0.05,0.3,0,0.25,0.42,0.3,0.076,0.04
01/12/2030 03:00,1,0.7,0.5,0.52,0.656,0.353,0.124,0.06,0.995,0.5,0.142,0.07,0.995,0.352,0.036,0.02,0.995,0.34,0.97,0.156,0.091,0.042,0.3,0.064,0.03,0.05,0.3,0,0.29,0.42,0.3,0.056,0.03
01/12/2030 04:00,1,0.7,0.5,0.59,0.309,0.4,0.136,0.07,0.995,0.5,0.198,0.1,0.995,0.352,0.062,0.03,0.995,0.453,0.97,0.178,0.103,0.042,0.3,0.054,0.03,0.05,0.3,0,0.32,0.42,0.4,0.04,0.02
01/12/2030 05:00,1,0.6,0.5,0.59,0.237,0.401,0.126,0.06,0.995,0.4,0.22,0.11,0.995,0.352,0.058,0.03,0.995,0.453,0.97,0.178,0.103,0.042,0.3,0.044,0.02,0.05,0.3,0,0.37,0.42,0.4,0.036,0.02
01/12/2030 06:00,1,0.6,0.5,0.56,0.426,0.301,0.104,0.05,0.995,0.3,0.218,0.11,0.995,0.235,0.026,0.01,0.995,0.34,0.97,0.16,0.091,0.042,0.2,0.034,0.02,0.05,0.2,0,0.4,0.42,0.3,0.026,0.01
01/12/2030 07:00,1,0.4,0.5,0.43,0.529,0.244,0.108,0.05,0.995,0.2,0.18,0.09,0.995,0.117,0.002,0,0.995,0.226,0.97,0.142,0.08,0.042,0.2,0.028,0.01,0.05,0.1,0,0.43,0.42,0.3,0.018,0.01
01/12/2030 08:00,1,0.3,0.231,0.15,0.654,0.099,0.136,0.07,0.995,0.1,0.136,0.07,0.995,0.117,0.004,0,0.995,0.113,0.97,0.148,0.08,0.042,0.1,0.022,0.01,0.05,0.1,0,0.45,0.42,0.2,0.022,0.01
01/12/2030 09:00,1,0.1,0.076,0.05,0.509,0.057,0.19,0.1,0.995,0,0.212,0.11,0.995,0,0.05,0.03,0.995,0.113,0.97,0.152,0.091,0.042,0.1,0.032,0.02,0.05,0,0,0.52,0.42,0.1,0.056,0.03
01/12/2030 10:00,1,0,0.096,0.06,0.364,0.011,0.194,0.1,0.995,0,0.31,0.16,0.995,0,0.202,0.1,0.995,0,0.97,0.142,0.08,0.042,0,0.034,0.02,0.05,0,0,0.66,0.42,0,0.102,0.05
01/12/2030 11:00,1,0,0.144,0.1,0.534,0,0.248,0.12,0.995,0,0.224,0.11,0.995,0,0.274,0.14,0.995,0,0.97,0.14,0.08,0.042,0,0.03,0.02,0.05,0,0,0.77,0.42,0,0.166,0.08
01/12/2030 12:00,1,0,0.144,0.1,0.562,0,0.382,0.19,0.995,0,0.198,0.1,0.995,0,0.276,0.14,0.995,0,0.97,0.152,0.091,0.042,0,0.03,0.02,0.05,0,0,0.85,0.42,0,0.198,0.1
01/12/2030 13:00,1,0,0.107,0.07,0.559,0,0.424,0.21,0.995,0,0.178,0.09,0.995,0,0.268,0.13,0.995,0,0.97,0.174,0.103,0.042,0,0.032,0.02,0.05,0,0,0.86,0.42,0,0.202,0.1
01/12/2030 14:00,1,0,0.096,0.06,0.452,0,0.402,0.2,0.995,0,0.172,0.09,0.995,0,0.278,0.14,0.995,0,0.97,0.24,0.137,0.042,0,0.032,0.02,0.05,0,0,0.82,0.42,0,0.148,0.07
01/12/2030 15:00,1,0,0.116,0.08,0.408,0,0.454,0.23,0.995,0,0.138,0.07,0.995,0,0.21,0.11,0.995,0,0.97,0.318,0.183,0.042,0,0.014,0.01,0.05,0,0,0.74,0.42,0,0.076,0.04
01/12/2030 16:00,1,0,0.099,0.07,0.158,0,0.45,0.23,0.995,0,0.126,0.06,0.995,0,0.07,0.04,0.995,0,0.97,0.402,0.229,0.042,0,0.004,0,0.05,0,0,0.63,0.42,0,0.032,0.02
01/12/2030 17:00,1,0,0.099,0.07,0.134,0,0.568,0.28,0.995,0,0.136,0.07,0.995,0,0,0,0.995,0,0.97,0.546,0.309,0.042,0,0.002,0,0.05,0,0,0.4,0.42,0,0.03,0.02
01/12/2030 18:00,1,0,0.107,0.07,0.169,0,0.694,0.35,0.995,0,0.138,0.07,0.995,0,0.002,0,0.995,0,0.303,0.762,0.434,0.042,0,0.004,0,0.05,0,0,0.39,0.42,0,0.03,0.02
01/12/2030 19:00,1,0,0.116,0.08,0.155,0,0.752,0.38,0.995,0,0.13,0.07,0.995,0,0.028,0.01,0.995,0,0,1,0.594,0.042,0,0.062,0.03,0.05,0,0,0.4,0.42,0,0.022,0.01
01/12/2030 20:00,1,0,0.079,0.05,0.154,0,0.626,0.31,0.995,0,0.112,0.06,0.995,0,0.1,0.05,0.995,0,0,1,0.64,0.042,0,0.39,0.2,0.05,0,0,0.34,0.42,0,0.012,0.01
01/12/2030 21:00,1,0,0.073,0.05,0.133,0,0.498,0.25,0.995,0,0.156,0.08,0.995,0,0.288,0.14,0.995,0,0,1,0.617,0.042,0,0.736,0.37,0.05,0,0,0.26,0.42,0,0.006,0
01/12/2030 22:00,1,0,0.096,0.06,0.123,0,0.422,0.21,0.995,0,0.198,0.1,0.995,0,0.514,0.26,0.995,0,0,0.918,0.526,0.042,0,0.856,0.43,0.05,0,0,0.24,0.42,0,0.002,0
01/12/2030 23:00,1,0.1,0.054,0.04,0.104,0.008,0.41,0.21,0.995,0.2,0.034,0.02,0.995,0,0.374,0.19,0.995,0,0.705,0.75,0.434,0.042,0,0.934,0.47,0.05,0,0,0.28,0.42,0,0.004,0
02/12/2030 00:00,1,0.3,0.068,0.05,0.111,0.113,0.254,0.13,0.995,0.4,0,0,0.995,0.117,0.036,0.02,0.995,0.113,0.97,0.524,0.297,0.042,0,0.938,0.47,0.05,0.1,0,0.35,0.42,0.1,0.026,0.01
02/12/2030 01:00,1,0.4,0.099,0.07,0.153,0.183,0.24,0.12,0.995,0.6,0.002,0,0.995,0.352,0,0,0.995,0.226,0.97,0.426,0.24,0.042,0.1,0.808,0.4,0.05,0.3,0,0.45,0.42,0.3,0.106,0.05
02/12/2030 02:00,1,0.6,0.073,0.05,0.256,0.297,0.262,0.13,0.995,0.7,0.026,0.01,0.995,0.47,0.002,0,0.995,0.34,0.97,0.412,0.24,0.042,0.3,0.612,0.31,0.05,0.4,0,0.48,0.42,0.4,0.148,0.07
02/12/2030 03:00,1,0.6,0.102,0.07,0.21,0.333,0.236,0.12,0.995,0.7,0.092,0.05,0.995,0.587,0,0,0.995,0.34,0.97,0.388,0.217,0.042,0.4,0.374,0.19,0.05,0.5,0,0.48,0.42,0.5,0.168,0.08
02/12/2030 04:00,1,0.6,0.141,0.09,0.172,0.364,0.248,0.12,0.995,0.7,0.19,0.1,0.995,0.587,0,0,0.995,0.453,0.97,0.364,0.206,0.042,0.6,0.194,0.1,0.05,0.5,0,0.42,0.42,0.6,0.24,0.12
02/12/2030 05:00,1,0.6,0.166,0.11,0.157,0.345,0.294,0.15,0.995,0.6,0.274,0.14,0.995,0.587,0,0,0.995,0.34,0.97,0.352,0.206,0.042,0.6,0.112,0.06,0.05,0.5,0,0.36,0.42,0.6,0.316,0.16
02/12/2030 06:00,1,0.6,0.158,0.11,0.249,0.386,0.296,0.15,0.995,0.5,0.334,0.17,0.995,0.47,0,0,0.995,0.34,0.97,0.342,0.194,0.042,0.6,0.108,0.05,0.05,0.4,0,0.35,0.42,0.5,0.324,0.16
02/12/2030 07:00,1,0.4,0.116,0.08,0.374,0.27,0.246,0.12,0.995,0.3,0.292,0.15,0.995,0.352,0,0,0.995,0.34,0.97,0.334,0.194,0.042,0.5,0.136,0.07,0.05,0.4,0,0.36,0.42,0.4,0.264,0.13
02/12/2030 08:00,1,0.3,0.056,0.04,0.467,0.227,0.174,0.09,0.995,0.1,0.156,0.08,0.995,0.235,0,0,0.995,0.226,0.97,0.336,0.194,0.042,0.3,0.2,0.1,0.05,0.3,0,0.32,0.42,0.3,0.178,0.09
02/12/2030 09:00,1,0.1,0.051,0.03,0.207,0.138,0.224,0.11,0.995,0,0.126,0.06,0.995,0.117,0,0,0.995,0.113,0.97,0.288,0.16,0.042,0.2,0.272,0.14,0.05,0.2,0,0.29,0.42,0.1,0.144,0.07
02/12/2030 10:00,1,0,0.121,0.08,0.253,0.036,0.242,0.12,0.995,0,0.252,0.13,0.995,0,0.006,0,0.995,0,0.97,0.216,0.126,0.042,0,0.36,0.18,0.05,0,0,0.32,0.42,0,0.146,0.07
02/12/2030 11:00,1,0,0.243,0.16,0.634,0,0.288,0.14,0.995,0,0.2,0.1,0.995,0,0.03,0.02,0.995,0,0.97,0.168,0.091,0.042,0,0.554,0.28,0.05,0,0,0.38,0.42,0,0.168,0.08
02/12/2030 12:00,1,0,0.245,0.16,0.536,0,0.296,0.15,0.995,0,0.158,0.08,0.995,0,0.034,0.02,0.995,0,0.97,0.118,0.069,0.042,0,0.622,0.31,0.05,0,0,0.39,0.42,0,0.164,0.08
02/12/2030 13:00,1,0,0.288,0.19,0.472,0,0.264,0.13,0.995,0,0.118,0.06,0.995,0,0.024,0.01,0.995,0,0.97,0.106,0.057,0.042,0,0.622,0.31,0.05,0,0,0.38,0.42,0,0.144,0.07
02/12/2030 14:00,1,0,0.285,0.19,0.254,0,0.22,0.11,0.995,0,0.084,0.04,0.995,0,0.056,0.03,0.995,0,0.97,0.124,0.069,0.042,0,0.696,0.35,0.05,0,0,0.33,0.42,0,0.134,0.07
02/12/2030 15:00,1,0,0.234,0.16,0.207,0,0.182,0.09,0.995,0,0.07,0.04,0.995,0,0.248,0.12,0.995,0,0.761,0.152,0.091,0.042,0,0.922,0.46,0.05,0,0,0.29,0.42,0,0.124,0.06
02/12/2030 16:00,1,0,0.206,0.14,0.185,0,0.178,0.09,0.995,0,0.082,0.04,0.995,0,0.58,0.29,0.995,0,0,0.17,0.103,0.042,0,1,0.55,0.05,0,0,0.21,0.42,0,0.116,0.06
02/12/2030 17:00,1,0,0.164,0.11,0.177,0,0.244,0.12,0.995,0,0.136,0.07,0.995,0,0.608,0.3,0.995,0,0,0.198,0.114,0.042,0,1,0.58,0.05,0,0,0.17,0.42,0,0.1,0.05
02/12/2030 18:00,1,0,0.127,0.08,0.151,0,0.298,0.15,0.995,0,0.194,0.1,0.995,0,0.324,0.16,0.995,0,0,0.224,0.126,0.042,0,0.932,0.47,0.05,0,0,0.13,0.42,0,0.08,0.04
02/12/2030 19:00,1,0,0.09,0.06,0.119,0,0.334,0.17,0.995,0,0.178,0.09,0.995,0,0.076,0.04,0.995,0,0,0.232,0.137,0.042,0,0.674,0.34,0.05,0,0,0.13,0.42,0,0.07,0.04
02/12/2030 20:00,1,0,0.155,0.1,0.108,0,0.31,0.16,0.995,0,0.082,0.04,0.995,0,0.18,0.09,0.995,0,0,0.242,0.137,0.042,0,0.434,0.22,0.05,0,0,0.14,0.42,0,0.074,0.04
02/12/2030 21:00,1,0,0.183,0.12,0.108,0,0.268,0.13,0.995,0,0.046,0.02,0.995,0,0.298,0.15,0.995,0,0,0.252,0.149,0.042,0,0.346,0.17,0.05,0,0,0.17,0.42,0,0.082,0.04
02/12/2030 22:00,1,0,0.099,0.07,0.11,0,0.252,0.13,0.995,0,0.062,0.03,0.995,0,0.386,0.19,0.995,0,0,0.266,0.149,0.042,0,0.326,0.16,0.05,0,0,0.19,0.42,0,0.1,0.05
02/12/2030 23:00,1,0.2,0.017,0.01,0.099,0.008,0.312,0.16,0.995,0.1,0.022,0.01,0.995,0,0.346,0.17,0.995,0,0.705,0.27,0.16,0.042,0,0.348,0.17,0.05,0,0,0.17,0.42,0,0.166,0.08
03/12/2030 00:00,1,0.3,0.034,0.02,0.12,0.104,0.312,0.16,0.995,0.3,0,0,0.995,0.117,0.092,0.05,0.995,0.113,0.97,0.224,0.126,0.042,0,0.328,0.16,0.05,0.1,0,0.13,0.42,0,0.252,0.13
03/12/2030 01:00,1,0.5,0.056,0.04,0.12,0.262,0.342,0.17,0.995,0.4,0.002,0,0.995,0.235,0.004,0,0.995,0.226,0.97,0.176,0.103,0.042,0.1,0.354,0.18,0.05,0.3,0,0.19,0.42,0.1,0.25,0.13
03/12/2030 02:00,1,0.6,0.068,0.05,0.138,0.385,0.336,0.17,0.995,0.5,0.01,0.01,0.995,0.352,0.008,0,0.995,0.34,0.97,0.174,0.103,0.042,0.3,0.416,0.21,0.05,0.4,0,0.25,0.42,0.2,0.448,0.22
03/12/2030 03:00,1,0.6,0.073,0.05,0.136,0.511,0.32,0.16,0.995,0.6,0.034,0.02,0.995,0.352,0.034,0.02,0.995,0.453,0.97,0.176,0.103,0.042,0.5,0.392,0.2,0.05,0.6,0,0.31,0.42,0.3,0.656,0.33
03/12/2030 04:00,1,0.6,0.09,0.06,0.131,0.526,0.362,0.18,0.995,0.5,0.072,0.04,0.995,0.47,0.056,0.03,0.995,0.566,0.97,0.17,0.103,0.042,0.6,0.308,0.15,0.05,0.6,0,0.32,0.42,0.4,0.884,0.44
03/12/2030 05:00,1,0.6,0.124,0.08,0.128,0.486,0.484,0.24,0.995,0.5,0.088,0.04,0.995,0.47,0.07,0.04,0.995,0.566,0.97,0.152,0.091,0.042,0.6,0.238,0.12,0.05,0.7,0,0.29,0.42,0.5,1,0.51
03/12/2030 06:00,1,0.5,0.152,0.1,0.132,0.431,0.578,0.29,0.995,0.4,0.09,0.05,0.995,0.352,0.062,0.03,0.995,0.566,0.97,0.132,0.08,0.042,0.6,0.212,0.11,0.05,0.6,0,0.24,0.42,0.5,1,0.51
03/12/2030 07:00,1,0.4,0.121,0.08,0.142,0.35,0.62,0.31,0.995,0.2,0.062,0.03,0.995,0.352,0.028,0.01,0.995,0.453,0.97,0.118,0.069,0.042,0.5,0.22,0.11,0.05,0.5,0,0.2,0.42,0.5,0.918,0.46
03/12/2030 08:00,1,0.2,0.087,0.06,0.159,0.16,0.622,0.31,0.995,0.1,0.026,0.01,0.995,0.117,0.004,0,0.995,0.34,0.97,0.09,0.057,0.042,0.4,0.24,0.12,0.05,0.4,0,0.15,0.42,0.4,0.762,0.38
03/12/2030 09:00,1,0.1,0.085,0.06,0.157,0.067,0.59,0.3,0.995,0,0.048,0.02,0.995,0,0.004,0,0.995,0.113,0.97,0.07,0.046,0.042,0.2,0.27,0.14,0.05,0.2,0,0.13,0.42,0.2,0.564,0.28
03/12/2030 10:00,1,0,0.051,0.03,0.216,0.012,0.548,0.27,0.995,0,0.238,0.12,0.995,0,0.058,0.03,0.995,0,0.97,0.058,0.034,0.042,0,0.284,0.14,0.05,0,0,0.14,0.42,0,0.534,0.27
03/12/2030 11:00,1,0,0.079,0.05,0.44,0,0.468,0.23,0.995,0,0.328,0.16,0.995,0,0.15,0.08,0.995,0,0.97,0.058,0.034,0.042,0,0.276,0.14,0.05,0,0,0.18,0.42,0,0.686,0.34
03/12/2030 12:00,1,0,0.172,0.11,0.378,0,0.364,0.18,0.995,0,0.23,0.12,0.995,0,0.198,0.1,0.995,0,0.97,0.072,0.046,0.042,0,0.266,0.13,0.05,0,0,0.2,0.42,0,0.762,0.38
03/12/2030 13:00,1,0,0.268,0.18,0.321,0,0.306,0.15,0.995,0,0.148,0.07,0.995,0,0.286,0.14,0.995,0,0.97,0.096,0.057,0.042,0,0.276,0.14,0.05,0,0,0.2,0.42,0,0.74,0.37
03/12/2030 14:00,1,0,0.285,0.19,0.216,0,0.324,0.16,0.995,0,0.076,0.04,0.995,0,0.314,0.16,0.995,0,0.97,0.134,0.08,0.042,0,0.31,0.16,0.05,0,0,0.2,0.42,0,0.736,0.37
03/12/2030 15:00,1,0,0.234,0.16,0.177,0,0.4,0.2,0.995,0,0.036,0.02,0.995,0,0.22,0.11,0.995,0,0.97,0.174,0.103,0.042,0,0.36,0.18,0.05,0,0,0.22,0.42,0,0.71,0.36
03/12/2030 16:00,1,0,0.195,0.13,0.142,0,0.478,0.24,0.995,0,0.01,0.01,0.995,0,0.084,0.04,0.995,0,0.774,0.216,0.126,0.042,0,0.424,0.21,0.05,0,0,0.22,0.42,0,0.692,0.35
03/12/2030 17:00,1,0,0.197,0.13,0.097,0,0.564,0.28,0.995,0,0.002,0,0.995,0,0.038,0.02,0.995,0,0.057,0.292,0.171,0.042,0,0.498,0.25,0.05,0,0,0.21,0.42,0,0.658,0.33
03/12/2030 18:00,1,0,0.237,0.16,0.227,0,0.714,0.36,0.995,0,0,0,0.995,0,0.042,0.02,0.995,0,0.187,0.374,0.217,0.042,0,0.564,0.28,0.05,0,0,0.21,0.42,0,0.758,0.38
03/12/2030 19:00,1,0,0.344,0.23,0.116,0,0.888,0.44,0.995,0,0,0,0.995,0,0.048,0.02,0.995,0,0.068,0.44,0.251,0.042,0,0.604,0.3,0.05,0,0,0.22,0.42,0,0.758,0.38
03/12/2030 20:00,1,0,0.406,0.27,0.115,0,1,0.53,0.995,0,0,0,0.995,0,0.084,0.04,0.995,0,0,0.482,0.274,0.042,0,0.61,0.31,0.05,0,0,0.22,0.42,0,0.828,0.41
